x,y,h
34,73,0
34,74,1
34,75,0
34,76,85
34,77,85
34,78,0
34,79,0
34,80,85
34,81,85
34,82,0
34,83,0
34,84,1
34,85,0
34,86,0
34,87,0
34,88,2
34,89,0
34,90,8
34,91,9
34,92,8
34,93,3
34,94,1
34,95,0
34,96,2
34,97,6
34,98,15
34,99,15
34,100,0
34,101,0
34,102,0
34,103,0
34,104,8
34,105,9
34,106,10
34,107,0
34,108,12
34,109,13
34,110,0
34,111,0
34,112,0
34,113,2
34,114,0
34,115,0
34,116,1
34,117,3
34,118,0
34,119,85
34,120,85
34,121,0
34,122,85
34,123,0
34,124,85
34,125,85
34,126,85
34,127,2
34,128,1
34,129,0
34,130,3
34,131,6
34,132,7
34,133,6
34,134,0
35,0,3
35,1,3
35,2,0
35,3,6
35,4,6
35,5,5
35,6,4
35,7,0
35,8,0
35,9,3
35,10,2
35,11,0
35,12,0
35,13,6
35,14,5
35,15,4
35,16,2
35,17,0
35,18,0
35,19,3
35,20,4
35,21,0
35,22,0
35,23,1
35,24,3
35,25,4
35,26,0
35,27,0
35,28,2
35,29,85
35,30,85
35,31,85
35,32,0
35,33,85
35,34,0
35,35,85
35,36,85
35,37,85
35,38,0
35,39,0
35,40,85
35,41,85
35,42,85
35,43,85
35,44,0
35,45,85
35,46,85
35,47,85
35,48,85
35,49,85
35,50,85
35,51,85
35,52,85
35,53,0
35,54,6
35,55,0
35,56,85
35,57,85
35,58,85
35,59,85
35,60,85
35,61,85
35,62,85
35,63,85
35,64,85
35,65,0
35,66,0
35,67,1
35,68,2
35,69,0
35,70,2
35,71,0
35,72,3
35,73,2
35,74,0
35,75,0
35,76,85
35,77,85
35,78,85
35,79,0
35,80,85
35,81,85
35,82,6
35,83,0
35,84,0
35,85,2
35,86,0
35,87,0
35,88,2
35,89,3
35,90,0
35,91,7
35,92,6
35,93,0
35,94,0
35,95,1
35,96,0
35,97,1
35,98,0
35,99,16
35,100,0
35,101,1
35,102,0
35,103,3
35,104,0
35,105,9
35,106,10
35,107,11
35,108,13
35,109,14
35,110,14
35,111,1
35,112,0
35,113,0
35,114,1
35,115,0
35,116,0
35,117,2
35,118,2
35,119,0
35,120,85
35,121,85
35,122,85
35,123,85
35,124,85
35,125,85
35,126,0
35,127,85
35,128,0
35,129,0
35,130,0
35,131,8
35,132,9
35,133,8
35,134,0
36,0,2
36,1,0
36,2,4
36,3,5
36,4,0
36,5,3
36,6,2
36,7,0
36,8,2
36,9,0
36,10,13
36,11,12
36,12,8
36,13,7
36,14,6
36,15,0
36,16,1
36,17,0
36,18,0
36,19,0
36,20,2
36,21,0
36,22,0
36,23,2
36,24,0
36,25,4
36,26,2
36,27,1
36,28,0
36,29,85
36,30,85
36,31,1
36,32,0
36,33,1
36,34,85
36,35,85
36,36,85
36,37,85
36,38,6
36,39,5
36,40,6
36,41,85
36,42,85
36,43,34
36,44,0
36,45,34
36,46,85
36,47,85
36,48,85
36,49,0
36,50,85
36,51,85
36,52,85
36,53,85
36,54,85
36,55,0
36,56,85
36,57,85
36,58,85
36,59,85
36,60,85
36,61,0
36,62,85
36,63,85
36,64,85
36,65,85
36,66,0
36,67,2
36,68,0
36,69,3
36,70,4
36,71,4
36,72,3
36,73,3
36,74,0
36,75,5
36,76,0
36,77,85
36,78,85
36,79,85
36,80,85
36,81,85
36,82,5
36,83,0
36,84,1
36,85,3
36,86,3
36,87,2
36,88,1
36,89,0
36,90,4
36,91,5
36,92,0
36,93,3
36,94,0
36,95,1
36,96,0
36,97,0
36,98,0
36,99,85
36,100,85
36,101,0
36,102,2
36,103,3
36,104,4
36,105,0
36,106,0
36,107,0
36,108,0
36,109,16
36,110,15
36,111,0
36,112,0
36,113,0
36,114,0
36,115,0
36,116,1
36,117,0
36,118,1
36,119,0
36,120,0
36,121,85
36,122,85
36,123,85
36,124,85
36,125,0
36,126,85
36,127,85
36,128,85
36,129,0
36,130,0
36,131,85
36,132,85
36,133,10
36,134,0
37,0,1
37,1,3
37,2,4
37,3,0
37,4,1
37,5,0
37,6,0
37,7,1
37,8,2
37,9,14
37,10,14
37,11,13
37,12,11
37,13,0
37,14,8
37,15,0
37,16,0
37,17,12
37,18,13
37,19,0
37,20,1
37,21,1
37,22,1
37,23,2
37,24,5
37,25,5
37,26,0
37,27,0
37,28,0
37,29,85
37,30,0
37,31,0
37,32,0
37,33,0
37,34,85
37,35,0
37,36,85
37,37,85
37,38,0
37,39,4
37,40,0
37,41,0
37,42,0
37,43,32
37,44,33
37,45,32
37,46,0
37,47,85
37,48,85
37,49,85
37,50,85
37,51,85
37,52,85
37,53,85
37,54,85
37,55,85
37,56,85
37,57,85
37,58,0
37,59,0
37,60,85
37,61,85
37,62,85
37,63,85
37,64,0
37,65,85
37,66,85
37,67,85
37,68,0
37,69,4
37,70,4
37,71,0
37,72,0
37,73,0
37,74,4
37,75,5
37,76,6
37,77,1
37,78,0
37,79,0
37,80,85
37,81,0
37,82,4
37,83,0
37,84,2
37,85,0
37,86,4
37,87,0
37,88,0
37,89,0
37,90,0
37,91,5
37,92,4
37,93,2
37,94,3
37,95,2
37,96,0
37,97,0
37,98,85
37,99,85
37,100,85
37,101,85
37,102,0
37,103,0
37,104,4
37,105,0
37,106,0
37,107,7
37,108,17
37,109,17
37,110,16
37,111,5
37,112,3
37,113,1
37,114,0
37,115,1
37,116,0
37,117,0
37,118,0
37,119,1
37,120,3
37,121,4
37,122,0
37,123,0
37,124,14
37,125,0
37,126,85
37,127,85
37,128,85
37,129,85
37,130,85
37,131,85
37,132,85
37,133,85
37,134,1
38,0,1
38,1,0
38,2,4
38,3,0
38,4,1
38,5,0
38,6,0
38,7,0
38,8,0
38,9,85
38,10,85
38,11,0
38,12,12
38,13,10
38,14,9
38,15,9
38,16,11
38,17,13
38,18,14
38,19,14
38,20,0
38,21,0
38,22,0
38,23,0
38,24,6
38,25,6
38,26,0
38,27,0
38,28,11
38,29,85
38,30,85
38,31,1
38,32,0
38,33,0
38,34,85
38,35,85
38,36,85
38,37,0
38,38,0
38,39,3
38,40,0
38,41,1
38,42,27
38,43,30
38,44,31
38,45,30
38,46,0
38,47,16
38,48,85
38,49,85
38,50,85
38,51,85
38,52,0
38,53,0
38,54,4
38,55,0
38,56,0
38,57,5
38,58,0
38,59,0
38,60,0
38,61,85
38,62,85
38,63,85
38,64,0
38,65,85
38,66,85
38,67,85
38,68,85
38,69,0
38,70,0
38,71,0
38,72,1
38,73,0
38,74,0
38,75,5
38,76,0
38,77,0
38,78,0
38,79,0
38,80,85
38,81,85
38,82,0
38,83,3
38,84,0
38,85,5
38,86,5
38,87,1
38,88,0
38,89,1
38,90,0
38,91,5
38,92,0
38,93,1
38,94,0
38,95,3
38,96,4
38,97,85
38,98,85
38,99,85
38,100,85
38,101,0
38,102,85
38,103,46
38,104,0
38,105,5
38,106,6
38,107,8
38,108,18
38,109,18
38,110,0
38,111,6
38,112,4
38,113,2
38,114,0
38,115,2
38,116,3
38,117,0
38,118,0
38,119,2
38,120,0
38,121,4
38,122,1
38,123,0
38,124,13
38,125,15
38,126,85
38,127,85
38,128,85
38,129,85
38,130,85
38,131,0
38,132,85
38,133,85
38,134,0
39,0,0
39,1,4
39,2,4
39,3,3
39,4,2
39,5,0
39,6,0
39,7,85
39,8,85
39,9,85
39,10,85
39,11,85
39,12,13
39,13,0
39,14,0
39,15,10
39,16,0
39,17,12
39,18,0
39,19,15
39,20,16
39,21,2
39,22,1
39,23,0
39,24,0
39,25,7
39,26,8
39,27,9
39,28,10
39,29,85
39,30,85
39,31,0
39,32,2
39,33,85
39,34,85
39,35,85
39,36,7
39,37,0
39,38,4
39,39,3
39,40,2
39,41,0
39,42,26
39,43,28
39,44,29
39,45,0
39,46,15
39,47,14
39,48,0
39,49,85
39,50,85
39,51,0
39,52,3
39,53,3
39,54,2
39,55,1
39,56,0
39,57,4
39,58,4
39,59,1
39,60,0
39,61,85
39,62,85
39,63,85
39,64,85
39,65,85
39,66,85
39,67,85
39,68,85
39,69,0
39,70,1
39,71,2
39,72,3
39,73,2
39,74,0
39,75,0
39,76,85
39,77,85
39,78,85
39,79,85
39,80,85
39,81,85
39,82,85
39,83,0
39,84,4
39,85,5
39,86,0
39,87,6
39,88,0
39,89,2
39,90,6
39,91,6
39,92,0
39,93,0
39,94,0
39,95,0
39,96,4
39,97,85
39,98,85
39,99,85
39,100,0
39,101,85
39,102,85
39,103,85
39,104,45
39,105,6
39,106,0
39,107,0
39,108,19
39,109,19
39,110,6
39,111,5
39,112,0
39,113,3
39,114,0
39,115,13
39,116,14
39,117,9
39,118,0
39,119,3
39,120,5
39,121,5
39,122,0
39,123,0
39,124,12
39,125,14
39,126,85
39,127,85
39,128,85
39,129,85
39,130,0
39,131,85
39,132,85
39,133,3
39,134,1
40,0,3
40,1,3
40,2,0
40,3,0
40,4,4
40,5,85
40,6,85
40,7,85
40,8,85
40,9,85
40,10,0
40,11,85
40,12,85
40,13,0
40,14,11
40,15,11
40,16,0
40,17,13
40,18,0
40,19,19
40,20,18
40,21,17
40,22,0
40,23,0
40,24,0
40,25,8
40,26,0
40,27,9
40,28,0
40,29,0
40,30,85
40,31,85
40,32,85
40,33,0
40,34,85
40,35,0
40,36,6
40,37,5
40,38,4
40,39,0
40,40,1
40,41,0
40,42,0
40,43,25
40,44,24
40,45,14
40,46,13
40,47,0
40,48,1
40,49,0
40,50,0
40,51,2
40,52,0
40,53,2
40,54,0
40,55,0
40,56,0
40,57,3
40,58,4
40,59,2
40,60,0
40,61,85
40,62,85
40,63,85
40,64,85
40,65,85
40,66,85
40,67,0
40,68,85
40,69,85
40,70,0
40,71,4
40,72,4
40,73,3
40,74,0
40,75,85
40,76,85
40,77,85
40,78,85
40,79,85
40,80,85
40,81,85
40,82,85
40,83,5
40,84,2
40,85,0
40,86,7
40,87,9
40,88,8
40,89,7
40,90,0
40,91,8
40,92,7
40,93,0
40,94,0
40,95,1
40,96,3
40,97,0
40,98,85
40,99,85
40,100,85
40,101,85
40,102,85
40,103,85
40,104,0
40,105,44
40,106,0
40,107,0
40,108,20
40,109,0
40,110,0
40,111,0
40,112,6
40,113,0
40,114,12
40,115,15
40,116,16
40,117,15
40,118,8
40,119,6
40,120,0
40,121,6
40,122,7
40,123,9
40,124,10
40,125,11
40,126,0
40,127,85
40,128,85
40,129,85
40,130,85
40,131,85
40,132,0
40,133,2
40,134,0
41,0,2
41,1,2
41,2,0
41,3,0
41,4,85
41,5,85
41,6,85
41,7,85
41,8,85
41,9,85
41,10,0
41,11,85
41,12,85
41,13,85
41,14,85
41,15,0
41,16,14
41,17,15
41,18,85
41,19,85
41,20,85
41,21,0
41,22,85
41,23,85
41,24,85
41,25,0
41,26,9
41,27,1
41,28,0
41,29,0
41,30,0
41,31,85
41,32,85
41,33,85
41,34,85
41,35,85
41,36,0
41,37,5
41,38,3
41,39,0
41,40,0
41,41,0
41,42,3
41,43,23
41,44,0
41,45,0
41,46,12
41,47,0
41,48,2
41,49,0
41,50,2
41,51,1
41,52,0
41,53,1
41,54,0
41,55,1
41,56,2
41,57,0
41,58,0
41,59,5
41,60,0
41,61,85
41,62,85
41,63,85
41,64,85
41,65,0
41,66,0
41,67,85
41,68,85
41,69,85
41,70,85
41,71,0
41,72,5
41,73,0
41,74,0
41,75,85
41,76,85
41,77,85
41,78,85
41,79,85
41,80,85
41,81,85
41,82,6
41,83,0
41,84,1
41,85,0
41,86,8
41,87,10
41,88,10
41,89,0
41,90,9
41,91,9
41,92,8
41,93,0
41,94,0
41,95,2
41,96,0
41,97,4
41,98,85
41,99,85
41,100,0
41,101,85
41,102,85
41,103,85
41,104,45
41,105,44
41,106,43
41,107,0
41,108,40
41,109,39
41,110,0
41,111,7
41,112,8
41,113,10
41,114,11
41,115,16
41,116,17
41,117,18
41,118,0
41,119,7
41,120,6
41,121,0
41,122,7
41,123,8
41,124,9
41,125,1
41,126,0
41,127,0
41,128,85
41,129,85
41,130,85
41,131,2
41,132,0
41,133,2
41,134,1
42,0,1
42,1,0
42,2,1
42,3,0
42,4,85
42,5,85
42,6,85
42,7,85
42,8,0
42,9,0
42,10,85
42,11,85
42,12,85
42,13,85
42,14,85
42,15,85
42,16,0
42,17,85
42,18,85
42,19,85
42,20,85
42,21,85
42,22,85
42,23,85
42,24,85
42,25,85
42,26,10
42,27,0
42,28,0
42,29,1
42,30,0
42,31,85
42,32,85
42,33,0
42,34,85
42,35,85
42,36,6
42,37,0
42,38,0
42,39,2
42,40,1
42,41,2
42,42,0
42,43,22
42,44,22
42,45,12
42,46,11
42,47,10
42,48,8
42,49,6
42,50,0
42,51,3
42,52,0
42,53,0
42,54,2
42,55,0
42,56,3
42,57,4
42,58,5
42,59,6
42,60,85
42,61,85
42,62,85
42,63,0
42,64,0
42,65,85
42,66,0
42,67,85
42,68,85
42,69,0
42,70,85
42,71,85
42,72,85
42,73,85
42,74,85
42,75,85
42,76,85
42,77,85
42,78,85
42,79,0
42,80,25
42,81,0
42,82,0
42,83,1
42,84,0
42,85,0
42,86,3
42,87,9
42,88,11
42,89,12
42,90,13
42,91,0
42,92,0
42,93,85
42,94,85
42,95,3
42,96,0
42,97,0
42,98,85
42,99,0
42,100,85
42,101,85
42,102,85
42,103,46
42,104,0
42,105,43
42,106,42
42,107,41
42,108,40
42,109,39
42,110,38
42,111,0
42,112,9
42,113,10
42,114,0
42,115,0
42,116,19
42,117,20
42,118,21
42,119,0
42,120,0
42,121,5
42,122,4
42,123,0
42,124,0
42,125,0
42,126,0
42,127,3
42,128,0
42,129,0
42,130,0
42,131,0
42,132,1
42,133,0
42,134,1
43,0,0
43,1,0
43,2,1
43,3,0
43,4,85
43,5,0
43,6,85
43,7,0
43,8,0
43,9,1
43,10,0
43,11,85
43,12,85
43,13,85
43,14,85
43,15,0
43,16,85
43,17,85
43,18,85
43,19,85
43,20,0
43,21,0
43,22,2
43,23,0
43,24,85
43,25,0
43,26,85
43,27,11
43,28,2
43,29,0
43,30,1
43,31,0
43,32,85
43,33,85
43,34,85
43,35,85
43,36,0
43,37,0
43,38,1
43,39,0
43,40,2
43,41,0
43,42,4
43,43,21
43,44,21
43,45,0
43,46,0
43,47,11
43,48,9
43,49,7
43,50,5
43,51,4
43,52,5
43,53,85
43,54,85
43,55,0
43,56,85
43,57,85
43,58,0
43,59,0
43,60,85
43,61,85
43,62,85
43,63,85
43,64,85
43,65,85
43,66,85
43,67,85
43,68,85
43,69,85
43,70,85
43,71,85
43,72,85
43,73,85
43,74,85
43,75,85
43,76,85
43,77,0
43,78,24
43,79,24
43,80,0
43,81,0
43,82,0
43,83,0
43,84,0
43,85,0
43,86,2
43,87,0
43,88,0
43,89,14
43,90,16
43,91,85
43,92,85
43,93,85
43,94,85
43,95,85
43,96,0
43,97,85
43,98,0
43,99,85
43,100,0
43,101,85
43,102,0
43,103,2
43,104,2
43,105,0
43,106,0
43,107,0
43,108,0
43,109,38
43,110,37
43,111,34
43,112,0
43,113,0
43,114,28
43,115,27
43,116,0
43,117,25
43,118,24
43,119,22
43,120,6
43,121,0
43,122,0
43,123,3
43,124,0
43,125,1
43,126,2
43,127,3
43,128,2
43,129,1
43,130,1
43,131,0
43,132,1
43,133,0
43,134,1
44,0,1
44,1,2
44,2,1
44,3,0
44,4,85
44,5,85
44,6,0
44,7,0
44,8,0
44,9,1
44,10,2
44,11,5
44,12,85
44,13,85
44,14,85
44,15,0
44,16,85
44,17,0
44,18,85
44,19,85
44,20,3
44,21,1
44,22,0
44,23,0
44,24,85
44,25,85
44,26,85
44,27,85
44,28,3
44,29,0
44,30,1
44,31,0
44,32,2
44,33,85
44,34,85
44,35,0
44,36,0
44,37,0
44,38,1
44,39,0
44,40,0
44,41,3
44,42,0
44,43,20
44,44,20
44,45,13
44,46,11
44,47,10
44,48,8
44,49,6
44,50,0
44,51,0
44,52,85
44,53,85
44,54,85
44,55,85
44,56,85
44,57,85
44,58,85
44,59,85
44,60,0
44,61,85
44,62,85
44,63,85
44,64,0
44,65,85
44,66,85
44,67,0
44,68,85
44,69,85
44,70,0
44,71,0
44,72,85
44,73,85
44,74,85
44,75,85
44,76,0
44,77,23
44,78,23
44,79,1
44,80,0
44,81,0
44,82,85
44,83,85
44,84,8
44,85,0
44,86,2
44,87,1
44,88,0
44,89,15
44,90,85
44,91,85
44,92,85
44,93,0
44,94,85
44,95,85
44,96,85
44,97,85
44,98,85
44,99,85
44,100,85
44,101,0
44,102,1
44,103,1
44,104,0
44,105,1
44,106,0
44,107,0
44,108,1
44,109,36
44,110,36
44,111,0
44,112,33
44,113,31
44,114,29
44,115,28
44,116,26
44,117,26
44,118,25
44,119,23
44,120,7
44,121,5
44,122,4
44,123,3
44,124,2
44,125,1
44,126,0
44,127,2
44,128,0
44,129,0
44,130,2
44,131,2
44,132,1
44,133,0
44,134,1
45,0,1
45,1,0
45,2,1
45,3,0
45,4,85
45,5,85
45,6,85
45,7,4
45,8,2
45,9,0
45,10,0
45,11,4
45,12,0
45,13,85
45,14,85
45,15,85
45,16,85
45,17,85
45,18,85
45,19,85
45,20,0
45,21,2
45,22,0
45,23,7
45,24,85
45,25,85
45,26,85
45,27,85
45,28,0
45,29,0
45,30,0
45,31,0
45,32,1
45,33,0
45,34,0
45,35,2
45,36,1
45,37,1
45,38,0
45,39,1
45,40,3
45,41,4
45,42,0
45,43,0
45,44,19
45,45,0
45,46,12
45,47,0
45,48,0
45,49,3
45,50,4
45,51,85
45,52,85
45,53,0
45,54,85
45,55,0
45,56,85
45,57,85
45,58,85
45,59,85
45,60,0
45,61,85
45,62,0
45,63,0
45,64,85
45,65,0
45,66,85
45,67,85
45,68,85
45,69,85
45,70,85
45,71,85
45,72,85
45,73,0
45,74,22
45,75,0
45,76,0
45,77,22
45,78,0
45,79,0
45,80,0
45,81,85
45,82,85
45,83,85
45,84,85
45,85,7
45,86,3
45,87,0
45,88,0
45,89,2
45,90,85
45,91,85
45,92,85
45,93,85
45,94,85
45,95,85
45,96,85
45,97,0
45,98,85
45,99,85
45,100,2
45,101,0
45,102,0
45,103,0
45,104,0
45,105,1
45,106,1
45,107,0
45,108,0
45,109,6
45,110,35
45,111,35
45,112,34
45,113,32
45,114,30
45,115,0
45,116,0
45,117,25
45,118,24
45,119,11
45,120,0
45,121,5
45,122,0
45,123,2
45,124,0
45,125,0
45,126,0
45,127,0
45,128,1
45,129,0
45,130,3
45,131,3
45,132,0
45,133,0
45,134,1
46,0,0
46,1,0
46,2,1
46,3,0
46,4,85
46,5,85
46,6,85
46,7,85
46,8,3
46,9,1
46,10,0
46,11,3
46,12,4
46,13,3
46,14,0
46,15,85
46,16,85
46,17,85
46,18,85
46,19,0
46,20,0
46,21,1
46,22,3
46,23,6
46,24,8
46,25,85
46,26,85
46,27,12
46,28,5
46,29,2
46,30,1
46,31,0
46,32,0
46,33,0
46,34,2
46,35,0
46,36,2
46,37,0
46,38,0
46,39,0
46,40,2
46,41,4
46,42,5
46,43,16
46,44,18
46,45,18
46,46,13
46,47,0
46,48,1
46,49,2
46,50,0
46,51,85
46,52,85
46,53,85
46,54,85
46,55,85
46,56,85
46,57,85
46,58,85
46,59,85
46,60,85
46,61,85
46,62,0
46,63,0
46,64,85
46,65,85
46,66,0
46,67,85
46,68,85
46,69,85
46,70,85
46,71,85
46,72,7
46,73,6
46,74,0
46,75,21
46,76,22
46,77,21
46,78,0
46,79,0
46,80,0
46,81,85
46,82,85
46,83,85
46,84,85
46,85,6
46,86,4
46,87,1
46,88,1
46,89,0
46,90,0
46,91,85
46,92,85
46,93,85
46,94,85
46,95,85
46,96,85
46,97,85
46,98,85
46,99,0
46,100,1
46,101,0
46,102,1
46,103,1
46,104,0
46,105,0
46,106,0
46,107,4
46,108,5
46,109,0
46,110,0
46,111,34
46,112,33
46,113,31
46,114,0
46,115,0
46,116,7
46,117,8
46,118,0
46,119,10
46,120,0
46,121,6
46,122,0
46,123,0
46,124,1
46,125,0
46,126,1
46,127,0
46,128,85
46,129,85
46,130,0
46,131,4
46,132,2
46,133,1
46,134,0
47,0,1
47,1,0
47,2,0
47,3,0
47,4,85
47,5,85
47,6,85
47,7,85
47,8,0
47,9,0
47,10,2
47,11,0
47,12,2
47,13,0
47,14,1
47,15,2
47,16,0
47,17,0
47,18,85
47,19,0
47,20,0
47,21,2
47,22,0
47,23,0
47,24,5
47,25,0
47,26,11
47,27,10
47,28,0
47,29,4
47,30,3
47,31,0
47,32,1
47,33,1
47,34,2
47,35,3
47,36,0
47,37,1
47,38,0
47,39,0
47,40,1
47,41,0
47,42,5
47,43,15
47,44,17
47,45,17
47,46,16
47,47,0
47,48,0
47,49,2
47,50,0
47,51,85
47,52,85
47,53,0
47,54,85
47,55,85
47,56,0
47,57,0
47,58,0
47,59,85
47,60,85
47,61,85
47,62,0
47,63,85
47,64,85
47,65,85
47,66,85
47,67,85
47,68,0
47,69,85
47,70,85
47,71,0
47,72,0
47,73,0
47,74,5
47,75,20
47,76,21
47,77,20
47,78,0
47,79,1
47,80,0
47,81,21
47,82,85
47,83,85
47,84,0
47,85,5
47,86,0
47,87,0
47,88,0
47,89,2
47,90,18
47,91,19
47,92,0
47,93,28
47,94,0
47,95,0
47,96,85
47,97,85
47,98,31
47,99,2
47,100,0
47,101,0
47,102,0
47,103,2
47,104,2
47,105,0
47,106,3
47,107,5
47,108,5
47,109,0
47,110,0
47,111,0
47,112,0
47,113,0
47,114,0
47,115,0
47,116,6
47,117,7
47,118,8
47,119,9
47,120,11
47,121,12
47,122,14
47,123,15
47,124,0
47,125,22
47,126,24
47,127,85
47,128,85
47,129,85
47,130,85
47,131,0
47,132,5
47,133,0
47,134,0
48,0,0
48,1,0
48,2,1
48,3,0
48,4,0
48,5,85
48,6,85
48,7,0
48,8,0
48,9,4
48,10,3
48,11,0
48,12,1
48,13,0
48,14,0
48,15,0
48,16,3
48,17,85
48,18,85
48,19,0
48,20,1
48,21,2
48,22,1
48,23,0
48,24,0
48,25,4
48,26,0
48,27,9
48,28,9
48,29,5
48,30,0
48,31,2
48,32,0
48,33,0
48,34,0
48,35,3
48,36,4
48,37,0
48,38,0
48,39,1
48,40,0
48,41,0
48,42,0
48,43,0
48,44,14
48,45,0
48,46,16
48,47,15
48,48,0
48,49,3
48,50,18
48,51,0
48,52,85
48,53,85
48,54,85
48,55,0
48,56,85
48,57,85
48,58,85
48,59,85
48,60,85
48,61,85
48,62,85
48,63,0
48,64,85
48,65,85
48,66,85
48,67,85
48,68,85
48,69,0
48,70,0
48,71,1
48,72,1
48,73,0
48,74,4
48,75,0
48,76,19
48,77,0
48,78,19
48,79,19
48,80,20
48,81,0
48,82,0
48,83,0
48,84,6
48,85,0
48,86,1
48,87,0
48,88,0
48,89,17
48,90,18
48,91,0
48,92,23
48,93,25
48,94,27
48,95,28
48,96,29
48,97,30
48,98,0
48,99,0
48,100,3
48,101,4
48,102,3
48,103,2
48,104,0
48,105,2
48,106,3
48,107,0
48,108,5
48,109,4
48,110,1
48,111,2
48,112,1
48,113,0
48,114,1
48,115,0
48,116,5
48,117,0
48,118,0
48,119,0
48,120,10
48,121,13
48,122,16
48,123,18
48,124,21
48,125,23
48,126,85
48,127,85
48,128,85
48,129,85
48,130,85
48,131,85
48,132,85
48,133,6
48,134,0
49,0,1
49,1,1
49,2,1
49,3,0
49,4,0
49,5,85
49,6,85
49,7,0
49,8,5
49,9,5
49,10,4
49,11,2
49,12,0
49,13,1
49,14,0
49,15,0
49,16,4
49,17,85
49,18,85
49,19,0
49,20,0
49,21,2
49,22,0
49,23,0
49,24,2
49,25,3
49,26,4
49,27,8
49,28,8
49,29,6
49,30,3
49,31,2
49,32,1
49,33,1
49,34,2
49,35,0
49,36,5
49,37,6
49,38,2
49,39,1
49,40,0
49,41,0
49,42,1
49,43,0
49,44,12
49,45,13
49,46,14
49,47,15
49,48,0
49,49,17
49,50,19
49,51,20
49,52,0
49,53,85
49,54,85
49,55,85
49,56,85
49,57,85
49,58,0
49,59,85
49,60,85
49,61,0
49,62,0
49,63,85
49,64,85
49,65,85
49,66,85
49,67,85
49,68,5
49,69,0
49,70,0
49,71,2
49,72,0
49,73,2
49,74,3
49,75,5
49,76,6
49,77,18
49,78,18
49,79,0
49,80,20
49,81,21
49,82,22
49,83,22
49,84,21
49,85,0
49,86,2
49,87,3
49,88,13
49,89,16
49,90,17
49,91,19
49,92,22
49,93,24
49,94,26
49,95,27
49,96,0
49,97,0
49,98,0
49,99,0
49,100,5
49,101,5
49,102,0
49,103,1
49,104,0
49,105,1
49,106,0
49,107,4
49,108,4
49,109,0
49,110,3
49,111,0
49,112,2
49,113,0
49,114,1
49,115,3
49,116,4
49,117,4
49,118,1
49,119,2
49,120,2
49,121,0
49,122,17
49,123,19
49,124,20
49,125,22
49,126,85
49,127,85
49,128,85
49,129,85
49,130,0
49,131,85
49,132,85
49,133,85
49,134,0
50,0,0
50,1,0
50,2,0
50,3,0
50,4,1
50,5,85
50,6,85
50,7,0
50,8,85
50,9,85
50,10,0
50,11,3
50,12,0
50,13,3
50,14,2
50,15,0
50,16,0
50,17,85
50,18,85
50,19,0
50,20,4
50,21,3
50,22,0
50,23,1
50,24,0
50,25,2
50,26,0
50,27,0
50,28,7
50,29,0
50,30,5
50,31,0
50,32,0
50,33,0
50,34,2
50,35,3
50,36,7
50,37,8
50,38,7
50,39,0
50,40,0
50,41,0
50,42,1
50,43,0
50,44,11
50,45,12
50,46,0
50,47,0
50,48,16
50,49,18
50,50,0
50,51,85
50,52,85
50,53,85
50,54,85
50,55,85
50,56,85
50,57,0
50,58,1
50,59,85
50,60,85
50,61,85
50,62,85
50,63,0
50,64,85
50,65,85
50,66,0
50,67,0
50,68,0
50,69,4
50,70,3
50,71,1
50,72,0
50,73,0
50,74,4
50,75,0
50,76,0
50,77,17
50,78,17
50,79,0
50,80,0
50,81,21
50,82,22
50,83,22
50,84,21
50,85,20
50,86,3
50,87,0
50,88,12
50,89,14
50,90,15
50,91,0
50,92,20
50,93,21
50,94,0
50,95,0
50,96,1
50,97,2
50,98,3
50,99,5
50,100,6
50,101,0
50,102,6
50,103,0
50,104,0
50,105,0
50,106,0
50,107,0
50,108,3
50,109,2
50,110,1
50,111,2
50,112,1
50,113,0
50,114,2
50,115,0
50,116,5
50,117,0
50,118,3
50,119,0
50,120,0
50,121,1
50,122,0
50,123,18
50,124,19
50,125,0
50,126,0
50,127,85
50,128,85
50,129,85
50,130,85
50,131,85
50,132,85
50,133,85
50,134,0
51,0,1
51,1,1
51,2,1
51,3,0
51,4,0
51,5,85
51,6,0
51,7,85
51,8,85
51,9,85
51,10,85
51,11,0
51,12,85
51,13,85
51,14,85
51,15,0
51,16,85
51,17,85
51,18,85
51,19,85
51,20,85
51,21,85
51,22,0
51,23,1
51,24,0
51,25,1
51,26,0
51,27,0
51,28,4
51,29,6
51,30,5
51,31,4
51,32,0
51,33,0
51,34,2
51,35,0
51,36,8
51,37,9
51,38,0
51,39,8
51,40,0
51,41,0
51,42,2
51,43,10
51,44,10
51,45,0
51,46,1
51,47,2
51,48,3
51,49,17
51,50,85
51,51,85
51,52,85
51,53,0
51,54,0
51,55,85
51,56,85
51,57,0
51,58,0
51,59,0
51,60,85
51,61,85
51,62,85
51,63,85
51,64,1
51,65,0
51,66,85
51,67,85
51,68,0
51,69,5
51,70,4
51,71,0
51,72,0
51,73,0
51,74,5
51,75,6
51,76,7
51,77,16
51,78,16
51,79,15
51,80,0
51,81,0
51,82,16
51,83,0
51,84,20
51,85,19
51,86,0
51,87,1
51,88,0
51,89,11
51,90,10
51,91,0
51,92,11
51,93,11
51,94,1
51,95,0
51,96,0
51,97,2
51,98,3
51,99,4
51,100,6
51,101,7
51,102,9
51,103,10
51,104,0
51,105,7
51,106,6
51,107,4
51,108,0
51,109,0
